id,name,state,population,population_year,geography,status,distance_from_link_km,kind,url,evidence_url,verification,access
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-july-30-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-july-29-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-july-28-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-july-27-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter---july-26-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter---july-25-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-july-24-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-july-23-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-july-22-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-july-21-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-july-20-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-july-19-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-july-18-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-july-17-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-july-16-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-july-15-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-july-14-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-july-13-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-july-12-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-july-11-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-july-10-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-july-9-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-july-8-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-july-7-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-july-6-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-july-5-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-july-4-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-july-3-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-july-2-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-july-1-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-june-30-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-june-29-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-june-28-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-june-27-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-june-26-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-june-25-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-june-24-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-june-23-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-june-22-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-june-21-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-june-20-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-june-19-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-june-18-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-june-17-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-june-16-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-june-15-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-june-14-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-june-13-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-june-12-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-june-11-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-june-10-20252/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-june-9-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-june-8-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-june-7-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-june-6-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-june-5-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-june-4-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-june-3-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-june-2-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-june-1-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-may-31-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-may-30-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-may-29-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-may-28-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-may-27-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-may-26-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-may-25-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-may-24-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-may-23-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-may-22-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-may-21-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-may-20-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-may-19-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-may-18-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-may-17-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-may-16-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-may-15-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-may-14-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-may-13-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-may-12-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-may-11-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-may-10-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-may-9-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-may-8-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-may-7-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-may-6-20252/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-may-5-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-may-4-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-may-3-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-may-2-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-may-1-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-april-30-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-april-29-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-april-28-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-april-27-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-april-26-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-april-25-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-april-24-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-april-23-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-april-22-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-april-21-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-april-20-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-april-19-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-april-18-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-april-17-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-april-16-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-april-15-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-april-14-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-april-13-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-april-12-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-april-11-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-april-10-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-april-9-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-april-8-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-april-7-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-april-6-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-april-5-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-april-4-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-april-3-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-april-2-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-april-1-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-march-31-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-march-30-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-march-29-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-march-28-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-march-27-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-march-26-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-march-25-2025/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
